,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
1,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,143,143.0,143
2,3.5,2.111004122822376,-90.00003218077502,2.104417123236605,2.0603150145508513,5.414213562373095,154,172.28571428571428,189
3,41.0,7.225151993843567,89.28270867390835,9.085430752415933,6.009746578051892,25.260407640085653,138,210.359756097561,247
4,99.0,11.227230955528665,-14.355811300122815,22.080907871222095,9.520557332367385,78.37310601229375,137,205.88888888888889,255
5,48.5,7.858251581595959,-2.75548431350263,12.799767732424584,7.089593998433255,45.42031021678298,137,174.96907216494844,251
6,7.5,3.0901936161855166,70.03183346738028,3.4788901466379563,2.8920563643006694,9.535533905932738,148,221.06666666666666,255
7,14.75,4.3336224206596095,24.185937452812958,5.202027702196121,4.580673902267399,19.260407640085653,138,218.38983050847457,255
8,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,143,143.0,143
9,5.5,2.6462837142006137,-89.96483821813614,4.155053295249869,1.951899659030264,8.82842712474619,138,202.0909090909091,254
10,3.75,2.1850968611841584,65.34200960402006,2.5652948087608505,1.9769045078186045,6.535533905932738,148,204.2,255
11,3.75,2.1850968611841584,88.31239929578756,5.302118397174875,0.967692818630283,7.707106781186548,138,188.6,231
12,122.5,12.488868813069399,9.241729666522891,13.794356137150825,12.115705001817355,57.02386360737625,137,227.81632653061226,255
13,1.25,1.2615662610100802,-71.5650767661759,1.5491933384829666,0.8944271909999159,2.603553390593274,171,204.4,255
14,40.5,7.1809610472257885,59.39022009594803,10.092292884214858,5.6119421255040125,32.55634918610404,137,153.41975308641975,174
15,3.25,2.0342144725641096,45.000016090387525,5.291502622129181,0.7050116453778202,6.707106781186548,157,185.92307692307693,224
16,91.75,10.808317548511017,66.15779141763251,13.963228708737965,9.826944844020396,46.64213562373095,138,235.14713896457766,255
17,8.0,3.1915382432114616,81.50967209207464,6.94490274256731,2.4260077073828636,13.742640687119284,137,162.03125,215
18,69.25,9.389986074159536,-86.96281455047934,13.138721788856753,7.270886160285161,34.62436867076458,137,206.93862815884478,247
19,12.0,3.9088200952233594,17.477341064520328,4.647789807203743,3.8236464442041718,14.742640687119284,142,184.875,232
20,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,156,156.0,156
21,29.0,6.076507779746499,51.425328599060094,8.38523229636321,4.954610449932617,22.72792206135786,137,158.17241379310346,180
22,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,146,146.0,146
23,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,137,137.0,137
24,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,137,137.0,137
25,1.0,1.1283791670955126,-58.28254642828171,1.618033988749895,0.6180339887498949,2.2071067811865475,141,154.0,164
26,42.75,7.377736139048903,-24.604252675098564,11.737435134507912,5.091253521407071,31.538582233137674,137,193.12280701754386,237
27,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,139,139.0,139
28,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,138,138.0,138
29,141.25,13.410633306963609,83.2062265031788,23.69587856813011,8.997330954531664,71.31980515339464,137,223.9858407079646,255
30,1.75,1.4927053303604616,-4.844395012364848,2.808053559088185,1.0461486730034455,3.2071067811865475,138,141.0,142
31,117.0,12.205286835384658,25.134537851530105,17.12748177990398,11.085745856168318,71.78731957466684,137,221.47863247863248,255
32,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,137,137.0,137
